,n_cluster2,n_cluster3,n_cluster4,n_cluster5,n_cluster6,n_cluster7,n_cluster8,n_cluster9,n_cluster10,n_cluster11,n_cluster12,n_cluster13,n_cluster14,n_cluster15,n_cluster16,n_cluster17,n_cluster18,n_cluster19,n_cluster20
0,1,1,1,0,1,4,3,1,8,0,4,4,5,5,8,16,8,15,4
1,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
2,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,16,16,15,4
3,1,1,2,2,5,0,0,2,4,6,11,5,10,6,1,7,14,18,5
4,1,1,2,2,5,0,0,2,1,4,5,7,2,10,6,7,14,14,5
5,1,1,1,0,1,4,3,1,8,0,4,4,5,5,8,16,8,15,4
6,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
7,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
8,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
9,1,1,1,2,5,4,3,1,1,4,5,10,9,13,9,6,1,6,3
10,1,2,3,3,2,2,4,4,7,5,6,1,3,4,5,3,17,2,13
11,1,1,1,3,2,2,4,4,7,5,1,1,3,4,5,11,3,17,13
12,1,1,2,3,2,2,4,4,7,5,1,1,3,4,5,3,17,7,13
13,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
14,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,1,16,4,0
15,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,11,3,17,15
16,1,1,2,2,3,1,2,0,1,4,5,10,2,13,9,13,12,14,18
17,1,2,2,3,2,2,4,4,7,5,1,1,3,4,5,3,17,2,13
18,0,0,0,1,4,6,6,3,3,1,3,0,11,14,15,9,9,5,9
19,0,0,0,4,3,1,2,0,0,8,0,8,6,12,2,2,5,0,14
20,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,1,16,4,0
21,0,0,0,4,4,6,6,6,6,8,0,8,6,12,2,2,5,0,14
22,0,2,3,3,2,2,4,8,2,7,6,6,13,1,10,14,6,3,16
23,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
24,0,2,3,1,0,5,1,8,2,7,6,6,13,1,10,14,6,11,2
25,1,1,1,0,1,0,0,4,7,5,1,1,10,6,1,11,3,17,15
26,0,2,2,3,3,1,2,0,0,2,7,2,7,8,13,0,10,3,16
27,1,1,2,3,2,2,4,4,7,5,1,1,3,4,5,3,17,7,13
28,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
29,1,1,2,2,5,0,0,2,4,6,11,5,10,6,1,7,14,18,5
30,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
31,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,1,16,4,0
32,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,1,16,4,0
33,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
34,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
35,1,1,1,0,1,3,5,5,5,9,9,3,0,6,3,11,3,17,15
36,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
37,1,1,2,2,3,1,2,0,1,2,7,7,2,10,6,13,12,14,18
38,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
39,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
40,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
41,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
42,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
43,0,0,0,4,3,1,2,0,0,8,0,8,6,12,2,2,5,0,14
44,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
45,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,18
46,0,0,3,1,0,5,1,3,3,1,2,12,1,2,0,5,11,10,6
47,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
48,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
49,1,1,1,0,1,4,3,1,8,0,4,4,5,5,8,16,8,15,4
50,0,0,0,4,4,1,2,6,0,8,0,8,6,12,2,2,5,0,14
51,1,2,3,3,2,2,4,8,2,7,6,6,3,4,5,3,6,2,13
52,0,0,3,1,0,5,1,3,3,1,2,12,1,2,0,5,11,10,6
53,1,1,2,3,2,3,5,4,7,5,1,1,10,6,1,11,3,17,15
54,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
55,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
56,1,1,2,2,5,0,0,4,7,5,1,1,10,6,1,7,14,18,5
57,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,16,16,15,4
58,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
59,1,2,1,3,2,2,4,4,7,5,1,1,3,4,5,3,17,2,13
60,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
61,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
62,0,0,0,4,4,6,2,6,0,8,0,8,6,12,2,2,5,0,14
63,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
64,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
65,1,2,3,3,2,2,4,8,2,7,6,6,3,4,5,3,6,2,13
66,0,0,0,4,4,6,6,6,6,8,0,8,6,12,2,2,5,0,14
67,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
68,1,1,2,2,5,0,0,2,1,4,5,7,2,10,6,13,12,14,18
69,0,0,0,1,4,6,6,3,3,1,3,0,11,14,15,9,11,5,6
70,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
71,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
72,1,1,1,0,1,4,3,1,8,0,4,4,5,5,9,6,8,6,3
73,0,0,0,1,4,6,6,3,3,3,3,0,11,14,15,9,11,5,6
74,0,0,0,4,4,6,6,6,6,8,0,8,6,9,7,2,5,0,14
75,0,0,0,4,3,1,2,0,0,8,0,8,6,12,2,13,12,3,18
76,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,1,16,4,0
77,0,0,0,4,4,6,6,6,6,3,3,0,11,14,15,9,9,5,9
78,1,1,1,0,1,3,5,5,5,9,9,3,10,6,1,11,3,17,15
79,1,1,2,2,5,0,0,2,1,4,5,10,10,6,1,6,3,18,3
80,0,0,0,4,4,6,6,6,6,3,3,0,11,14,15,9,9,5,9
81,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
82,0,0,0,4,3,1,2,0,0,2,7,2,7,8,13,0,10,13,10
83,1,1,2,2,3,1,2,0,0,2,7,7,2,10,6,13,12,14,17
84,0,0,0,4,3,1,2,0,0,8,0,8,6,12,2,13,12,3,18
85,0,0,3,1,0,5,1,3,3,1,3,0,11,14,15,9,9,5,9
86,0,0,0,4,4,6,6,6,6,8,0,8,6,12,2,2,5,0,14
87,1,2,2,3,2,2,4,4,7,5,1,1,3,4,5,3,17,7,13
88,1,1,2,3,2,2,4,4,7,5,1,1,3,4,5,3,17,2,13
89,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
90,1,2,1,3,2,2,4,4,7,5,1,1,3,4,5,3,2,2,13
91,0,0,0,4,4,6,6,6,6,8,0,8,6,12,2,2,5,0,14
92,0,0,0,4,3,1,2,0,0,8,0,8,6,12,2,2,5,3,14
93,0,0,2,2,3,1,2,0,0,2,7,7,2,10,6,13,12,14,18
94,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
95,1,1,2,2,3,1,2,0,0,2,7,7,2,10,6,13,12,14,17
96,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
97,1,1,2,3,2,3,5,4,7,5,1,1,10,6,1,11,3,7,15
98,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
99,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
100,1,1,1,0,1,4,3,1,8,0,4,10,5,5,9,6,8,6,3
101,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,1,16,4,0
102,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
103,0,0,0,4,4,6,6,6,6,8,0,8,6,12,2,2,5,0,14
104,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,11,3,17,15
105,1,1,2,2,5,0,0,2,4,6,11,5,12,0,14,4,7,1,19
106,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
107,0,0,0,4,3,1,2,0,0,8,0,8,6,12,2,2,5,0,14
108,1,2,3,3,2,2,4,8,2,7,6,6,13,1,10,14,6,2,2
109,1,1,1,0,5,4,3,1,1,4,5,10,9,13,9,6,1,6,3
110,0,0,3,1,0,5,1,3,3,1,3,0,11,14,15,9,11,5,6
111,0,2,3,3,0,5,1,8,2,7,6,6,13,1,10,14,6,11,2
112,0,0,3,1,0,5,1,3,3,1,3,0,11,14,15,9,9,5,9
113,0,0,3,1,0,5,1,3,3,1,3,0,11,2,15,9,11,5,6
114,0,2,3,3,2,2,4,8,2,7,6,6,3,4,5,3,6,2,16
115,0,2,3,3,2,2,4,8,2,7,6,6,13,1,10,14,6,11,2
116,1,2,2,3,3,1,2,0,0,2,7,2,7,8,13,0,10,13,16
117,1,1,2,2,5,0,0,2,4,6,11,5,10,0,1,7,14,18,5
118,1,1,2,3,2,2,4,4,7,5,1,1,3,4,5,3,17,7,13
119,0,2,2,2,3,1,2,0,0,2,7,2,7,8,13,0,10,13,10
120,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,11,3,17,15
121,1,1,2,2,5,0,0,2,4,6,11,5,12,0,14,4,7,1,19
122,1,1,2,2,5,0,0,2,4,6,11,5,12,0,14,4,7,1,19
123,0,0,0,4,3,1,2,0,0,2,7,2,7,8,13,0,10,3,16
124,1,1,2,2,5,0,0,2,4,6,11,5,12,0,14,4,14,1,19
125,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,11,11
126,1,2,3,3,2,2,4,8,2,7,6,6,13,1,10,14,6,2,2
127,1,1,2,3,2,2,4,4,7,5,1,1,3,4,5,3,17,7,13
128,0,0,0,4,3,1,2,0,0,2,7,2,7,8,13,0,10,13,10
129,0,0,0,4,3,1,2,0,0,8,0,8,6,12,2,2,5,0,14
130,0,0,3,1,0,5,1,3,3,1,3,0,11,2,15,9,11,5,6
131,0,0,3,1,0,5,1,3,3,1,3,0,11,14,15,9,9,5,9
132,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
133,0,0,2,2,3,1,2,0,0,2,7,7,2,10,6,13,12,14,17
134,1,1,2,2,5,0,0,2,4,6,11,5,10,0,1,7,14,18,5
135,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
136,1,2,3,3,2,2,4,8,2,7,6,6,13,1,10,14,6,2,2
137,1,2,1,3,2,4,3,1,8,0,4,4,5,5,4,8,2,16,8
138,1,1,2,2,5,0,0,4,7,5,1,1,10,6,1,7,3,18,5
139,0,2,3,1,0,5,1,3,3,1,3,0,13,1,10,14,9,11,2
140,1,1,2,2,5,0,0,2,4,6,11,5,10,6,1,7,14,18,5
141,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,1,16,4,0
142,1,1,2,3,2,2,4,4,7,5,1,1,3,4,5,3,17,7,13
143,1,2,3,3,2,2,4,8,2,7,6,6,3,4,5,3,6,2,2
144,1,1,1,0,1,3,5,5,5,9,9,3,10,6,1,11,3,17,15
145,0,0,2,2,3,1,2,0,0,2,7,2,7,8,13,0,10,13,10
146,1,1,2,2,5,3,5,2,5,6,11,5,10,6,1,7,3,18,15
147,0,0,3,1,0,5,1,3,3,1,3,0,11,14,15,9,9,5,9
148,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
149,0,0,3,1,0,5,1,3,3,1,3,0,11,14,15,9,11,5,6
150,0,2,3,3,2,2,4,8,2,7,6,6,13,1,10,14,6,11,2
151,0,2,3,3,2,2,4,8,2,7,6,6,13,1,10,14,6,2,2
152,0,0,0,4,3,1,2,0,0,2,7,2,7,8,13,0,10,3,16
153,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
154,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,11,3,17,15
155,1,1,1,0,1,3,5,5,5,9,9,3,0,3,8,16,16,15,4
156,0,0,3,1,0,5,1,3,3,1,2,12,1,2,0,5,11,10,6
157,0,0,2,2,3,1,2,0,0,2,7,2,7,8,13,0,10,13,10
158,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
159,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
160,0,0,3,1,0,5,1,3,3,1,2,12,1,2,0,5,11,10,6
161,0,2,3,1,0,5,1,8,2,7,6,6,13,1,10,14,6,11,2
162,0,0,0,4,3,1,2,0,0,8,0,2,7,8,13,0,10,13,10
163,1,1,2,3,2,2,4,4,7,5,1,7,2,10,6,7,17,7,17
164,0,2,3,1,0,5,1,8,2,7,2,12,1,2,0,5,4,11,11
165,0,2,3,3,2,2,4,8,2,7,6,6,13,1,10,14,6,11,2
166,1,1,2,2,5,0,0,2,4,6,11,5,12,0,14,4,14,1,5
167,0,0,3,1,0,5,1,3,3,1,3,0,11,2,15,9,11,5,6
168,1,1,2,3,2,2,4,4,7,5,1,7,2,10,6,7,17,7,17
169,0,2,3,1,0,5,1,3,3,1,3,0,11,14,15,9,9,5,9
170,1,1,2,3,2,2,4,4,7,5,1,1,3,4,5,7,17,7,13
171,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,1,16,4,0
172,0,0,0,4,0,5,1,3,3,1,3,0,11,14,15,9,9,5,9
173,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
174,0,2,3,3,2,2,4,8,2,7,6,6,13,1,10,14,6,11,2
175,1,1,2,0,5,3,5,5,5,9,9,3,10,6,1,11,3,17,15
176,0,2,3,1,0,5,1,3,3,1,3,0,11,14,15,9,9,5,9
177,0,0,3,1,0,5,1,3,3,1,3,0,11,14,15,9,11,5,6
178,1,1,2,2,5,0,0,2,4,2,7,2,7,8,13,0,10,13,10
179,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
180,1,2,1,3,2,2,4,8,7,5,6,1,3,4,5,3,2,2,13
181,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
182,1,1,2,0,5,3,5,5,5,9,9,3,10,6,1,11,3,17,15
183,0,0,0,4,3,1,2,0,0,8,0,8,6,12,2,2,5,0,14
184,1,1,2,2,5,0,0,2,4,6,11,5,12,0,14,4,7,1,19
185,0,0,0,4,3,1,2,0,0,8,0,2,7,8,13,0,10,13,10
186,1,1,1,3,2,2,4,4,7,5,1,1,3,4,5,3,17,7,13
187,0,2,3,1,0,5,1,3,2,7,2,12,1,2,0,5,4,11,11
188,0,0,3,1,0,5,1,3,3,1,3,0,11,14,15,9,11,5,6
189,0,0,0,4,3,1,2,0,0,2,7,2,7,8,13,0,10,13,10
190,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
191,1,1,2,2,5,0,0,2,4,6,11,5,12,0,14,7,14,18,5
192,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,1,16,4,0
193,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,1,16,4,0
194,0,0,3,4,3,1,2,0,0,2,7,2,7,8,13,0,10,3,16
195,0,0,0,1,0,5,1,3,3,1,3,0,11,14,15,9,9,5,9
196,1,1,2,2,3,1,2,0,4,2,7,2,7,8,13,0,10,13,10
197,0,2,3,3,2,2,4,8,2,7,6,6,13,1,10,14,6,11,2
198,0,0,0,4,3,1,2,0,0,2,7,2,7,8,13,0,10,13,10
199,0,2,3,3,2,2,4,8,2,7,6,6,13,1,10,14,6,11,2
200,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
201,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
202,1,1,2,2,5,0,0,4,4,6,11,5,12,0,14,7,14,18,5
203,1,1,1,0,1,3,5,5,5,9,1,1,0,6,3,11,3,17,15
204,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
205,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
206,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,2,16,8
207,1,2,3,3,2,2,4,8,2,7,6,6,13,4,4,8,2,2,2
208,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,11,3,17,15
209,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
210,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
211,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,2,16,8
212,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
213,0,2,3,1,0,5,1,8,2,7,3,0,11,14,10,14,9,3,16
214,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
215,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
216,1,1,2,2,3,1,2,0,0,2,7,7,2,10,6,13,12,14,17
217,1,1,2,2,3,1,2,0,0,2,7,7,2,10,6,13,12,14,17
218,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
219,1,1,2,3,2,2,4,4,7,5,1,1,10,6,1,3,17,7,13
220,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
221,1,1,1,0,1,3,5,5,5,9,9,3,0,3,8,16,16,15,4
222,1,2,2,3,2,2,4,8,2,7,6,6,3,4,5,3,17,2,13
223,0,0,0,4,3,1,2,0,0,2,7,2,7,8,13,0,10,13,10
224,1,2,1,3,2,4,3,1,8,0,4,4,5,5,4,8,2,16,8
225,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
226,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
227,1,1,1,0,1,2,4,4,7,5,1,1,3,4,5,11,2,17,13
228,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
229,1,2,2,3,2,2,4,4,7,5,1,1,3,4,5,3,17,2,13
230,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
231,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
232,1,1,2,3,2,2,4,4,7,5,1,1,10,6,1,7,17,7,13
233,0,0,0,4,4,6,6,6,6,8,0,8,6,12,2,2,5,0,14
234,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,14,18,5
235,0,0,3,1,3,1,2,0,0,2,3,0,11,14,15,9,9,5,16
236,0,2,3,1,0,5,1,3,3,1,3,0,13,1,10,14,9,11,16
237,0,2,3,3,2,2,4,8,2,7,6,6,13,1,10,14,6,11,2
238,1,1,2,2,5,0,0,2,4,6,11,5,12,0,14,4,7,1,19
239,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
240,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,1,16,4,0
241,1,1,1,0,1,4,3,5,8,0,9,4,0,3,8,16,8,15,4
242,0,2,3,1,0,5,1,8,2,7,3,0,11,14,15,9,9,3,16
243,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
244,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
245,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
246,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
247,1,2,2,3,2,2,4,4,7,5,1,1,3,4,5,3,17,2,13
248,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
249,1,1,2,2,3,1,2,0,0,2,7,7,2,10,6,13,12,14,17
250,1,1,1,0,1,4,3,1,1,4,5,10,9,13,9,6,1,6,3
251,0,0,3,1,0,5,1,3,3,1,3,0,11,14,15,9,9,5,9
252,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
253,0,2,3,3,2,2,4,8,2,7,6,6,13,1,10,14,2,11,2
254,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
255,0,0,0,4,3,1,2,0,0,8,0,8,6,12,2,2,5,0,14
256,0,0,3,1,0,5,1,3,3,1,3,0,11,14,15,9,9,5,9
257,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
258,0,0,0,4,4,6,6,6,6,8,0,8,6,9,7,2,5,0,14
259,0,2,3,1,0,5,1,3,3,1,3,0,13,1,10,14,9,11,9
260,1,2,1,3,2,2,4,4,7,5,1,1,3,4,5,11,17,17,13
261,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
262,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,2,16,8
263,1,1,1,0,1,4,3,1,8,0,4,4,5,5,8,16,8,15,4
264,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
265,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
266,1,2,3,3,2,4,3,8,2,7,6,6,13,5,4,8,2,16,8
267,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
268,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
269,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
270,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
271,0,0,0,4,4,6,6,6,6,8,0,8,6,12,2,2,5,0,14
272,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
273,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
274,0,0,3,1,3,1,2,0,0,2,3,0,11,14,15,0,9,3,16
275,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,11,3,17,15
276,0,2,3,1,0,5,1,8,2,7,6,6,13,1,10,14,6,11,2
277,0,0,3,1,0,5,1,3,3,1,2,12,1,2,0,5,11,10,6
278,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,11,16,17,0
279,0,2,3,1,0,5,1,8,2,7,6,6,13,1,10,14,6,11,2
280,0,2,3,1,0,5,1,3,2,7,2,12,1,2,0,5,4,11,11
281,1,2,1,0,1,4,3,1,8,0,4,4,5,5,4,8,2,16,8
282,1,2,3,3,2,2,4,8,2,7,6,6,13,1,4,8,2,16,8
283,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
284,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,9
285,1,1,1,0,1,4,3,1,8,0,4,4,5,5,8,16,8,15,4
286,1,1,1,0,1,4,3,1,8,0,4,4,5,5,8,16,8,15,4
287,1,1,2,2,5,0,0,2,4,6,11,5,10,0,1,7,14,18,5
288,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
289,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
290,0,0,0,4,3,4,3,1,8,0,4,4,5,5,4,8,8,16,8
291,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
292,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
293,0,0,0,4,3,1,2,0,0,2,7,2,7,8,13,0,10,13,10
294,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
295,0,0,0,4,3,1,2,0,0,2,7,2,7,8,13,0,10,13,10
296,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,11,16,17,0
297,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
298,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
299,1,1,2,2,5,3,5,4,7,5,1,1,10,6,1,11,3,17,15
300,1,2,3,3,2,2,4,8,2,7,6,6,13,1,10,14,6,11,2
301,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
302,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
303,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
304,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
305,1,1,2,3,2,2,4,4,7,5,1,1,3,4,5,3,17,7,13
306,0,2,3,3,2,2,4,8,2,7,6,6,13,1,10,14,6,3,16
307,0,0,0,4,3,1,2,0,0,8,0,8,6,12,2,2,5,0,14
308,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
309,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
310,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
311,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
312,1,1,1,0,1,4,3,1,1,4,5,1,3,4,4,8,2,17,8
313,0,0,3,1,0,5,1,3,3,1,2,12,1,2,0,5,11,10,6
314,0,0,0,1,0,5,1,3,3,1,3,0,11,14,15,9,9,5,9
315,1,2,1,3,2,2,7,7,9,10,10,11,8,11,11,10,13,9,7
316,1,1,2,2,3,1,2,0,0,2,7,7,2,10,6,13,12,14,17
317,0,0,3,1,0,5,1,3,3,1,3,0,11,2,15,9,11,5,6
318,0,0,3,1,0,5,1,3,3,1,3,0,11,2,15,9,11,5,6
319,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
320,1,1,2,2,5,0,0,2,1,4,5,10,9,13,9,6,1,6,3
321,0,0,3,1,0,5,1,3,3,1,2,12,1,2,0,5,11,10,6
322,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
323,1,1,2,2,5,0,0,2,4,6,11,5,12,0,14,4,14,1,5
324,0,2,3,3,2,2,4,8,2,7,6,6,13,1,10,14,6,2,2
325,0,0,0,1,0,5,1,3,3,1,3,0,11,14,15,9,11,5,6
326,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
327,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
328,1,1,1,3,2,3,5,4,7,5,1,1,10,6,1,11,3,17,15
329,0,0,0,4,3,1,2,0,0,8,0,8,6,12,2,2,5,0,14
330,0,2,3,1,0,5,1,8,2,7,6,6,13,1,10,14,6,11,2
331,1,1,2,3,2,2,4,4,7,5,1,1,10,6,1,7,17,7,15
332,1,2,1,3,2,2,7,7,9,10,10,11,8,11,11,10,13,9,7
333,1,2,1,3,2,2,7,7,9,10,10,11,8,11,11,10,13,9,7
334,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
335,1,1,1,0,1,3,5,5,5,9,9,3,0,3,3,1,16,4,0
336,1,2,2,3,2,2,4,4,7,5,1,1,3,4,5,3,17,7,13
337,1,2,1,3,2,2,7,7,9,10,10,11,8,11,11,10,13,9,7
338,0,0,0,4,4,6,6,6,6,3,8,9,4,9,7,15,0,8,1
339,1,2,1,3,2,2,7,7,9,10,10,11,8,11,11,10,13,9,7
340,1,2,3,3,2,2,4,8,2,7,6,6,13,1,4,8,2,16,8
341,1,1,2,2,5,4,3,1,1,4,4,10,9,13,4,8,1,16,8
342,0,2,3,3,3,1,2,8,2,2,6,6,13,8,10,0,6,3,16
343,0,2,3,1,0,5,1,3,3,1,2,12,1,2,0,5,4,10,11
344,1,1,1,0,1,4,3,1,8,0,4,4,5,5,4,8,8,16,8
345,0,2,3,1,0,5,1,8,2,7,6,6,13,1,10,14,4,11,2
